t	i	j	DateTime
1560674140	ARIELLE	FELIPE	16/06/2019 10:35
1560674140	FANA	PETOULETTE	16/06/2019 10:35
1560674140	FELIPE	ANGELE	16/06/2019 10:35
1560674140	KALI	PIPO	16/06/2019 10:35
1560674160	ARIELLE	ANGELE	16/06/2019 10:36
1560674160	ARIELLE	FELIPE	16/06/2019 10:36
1560674160	FELIPE	ANGELE	16/06/2019 10:36
1560674160	FEYA	HARLEM	16/06/2019 10:36
1560674160	KALI	PIPO	16/06/2019 10:36
1560674180	KALI	PIPO	16/06/2019 10:36
1560674180	ARIELLE	FELIPE	16/06/2019 10:36
1560674200	KALI	PIPO	16/06/2019 10:36
1560674200	FEYA	FELIPE	16/06/2019 10:36
1560674220	FANA	HARLEM	16/06/2019 10:37
1560674220	FEYA	FELIPE	16/06/2019 10:37
1560674220	KALI	PIPO	16/06/2019 10:37
1560674240	KALI	PIPO	16/06/2019 10:37
1560674240	FANA	HARLEM	16/06/2019 10:37
1560674260	FELIPE	ANGELE	16/06/2019 10:37
1560674260	KALI	PIPO	16/06/2019 10:37
1560674300	FEYA	FELIPE	16/06/2019 10:38
1560674300	FANA	PETOULETTE	16/06/2019 10:38
1560674300	KALI	PIPO	16/06/2019 10:38
1560674320	FANA	PETOULETTE	16/06/2019 10:38
1560674340	FANA	PETOULETTE	16/06/2019 10:39
1560674360	FANA	PETOULETTE	16/06/2019 10:39
1560674360	FELIPE	ANGELE	16/06/2019 10:39
1560674380	FELIPE	HARLEM	16/06/2019 10:39
1560674380	FELIPE	ANGELE	16/06/2019 10:39
1560674380	ATMOSPHERE	HARLEM	16/06/2019 10:39
1560674400	FANA	PETOULETTE	16/06/2019 10:40
1560674400	FEYA	ANGELE	16/06/2019 10:40
1560674440	ATMOSPHERE	HARLEM	16/06/2019 10:40
1560674460	FEYA	ANGELE	16/06/2019 10:41
1560674480	KALI	PIPO	16/06/2019 10:41
1560674500	FELIPE	ANGELE	16/06/2019 10:41
1560674520	FELIPE	ANGELE	16/06/2019 10:42
1560674560	EWINE	BOBO	16/06/2019 10:42
1560674580	ATMOSPHERE	HARLEM	16/06/2019 10:43
1560674600	EWINE	PETOULETTE	16/06/2019 10:43
1560674620	EWINE	PETOULETTE	16/06/2019 10:43
1560674640	EWINE	PETOULETTE	16/06/2019 10:44
1560674660	EWINE	ANGELE	16/06/2019 10:44
1560674660	FANA	FELIPE	16/06/2019 10:44
1560674660	ATMOSPHERE	HARLEM	16/06/2019 10:44
1560674680	KALI	PIPO	16/06/2019 10:44
1560674700	KALI	PIPO	16/06/2019 10:45
1560674720	FELIPE	ANGELE	16/06/2019 10:45
1560674760	KALI	ATMOSPHERE	16/06/2019 10:46
1560674760	FELIPE	ANGELE	16/06/2019 10:46
1560674800	FELIPE	ANGELE	16/06/2019 10:46
1560674840	FELIPE	ANGELE	16/06/2019 10:47
1560674880	EWINE	FEYA	16/06/2019 10:48
1560674920	BOBO	ATMOSPHERE	16/06/2019 10:48
1560675000	BOBO	ATMOSPHERE	16/06/2019 10:50
1560675020	FELIPE	ANGELE	16/06/2019 10:50
1560675040	BOBO	ATMOSPHERE	16/06/2019 10:50
1560675060	FELIPE	ANGELE	16/06/2019 10:51
1560675120	FELIPE	ANGELE	16/06/2019 10:52
1560675120	FEYA	HARLEM	16/06/2019 10:52
1560675220	KALI	FEYA	16/06/2019 10:53
1560675220	BOBO	ATMOSPHERE	16/06/2019 10:53
1560675380	FANA	PETOULETTE	16/06/2019 10:56
1560675420	FANA	PETOULETTE	16/06/2019 10:57
1560675440	FANA	PETOULETTE	16/06/2019 10:57
1560675480	FANA	PETOULETTE	16/06/2019 10:58
1560675500	KALI	ATMOSPHERE	16/06/2019 10:58
1560675500	ATMOSPHERE	PIPO	16/06/2019 10:58
1560675520	FELIPE	ANGELE	16/06/2019 10:58
1560675660	FANA	EWINE	16/06/2019 11:01
1560675660	FELIPE	ANGELE	16/06/2019 11:01
1560675680	BOBO	ATMOSPHERE	16/06/2019 11:01
1560675700	FANA	BOBO	16/06/2019 11:01
1560675740	FANA	BOBO	16/06/2019 11:02
1560675760	FANA	BOBO	16/06/2019 11:02
1560675780	FANA	BOBO	16/06/2019 11:03
1560675780	ARIELLE	EWINE	16/06/2019 11:03
1560675800	FANA	BOBO	16/06/2019 11:03
1560675800	EWINE	BOBO	16/06/2019 11:03
1560675800	ARIELLE	EWINE	16/06/2019 11:03
1560675820	EWINE	BOBO	16/06/2019 11:03
1560675820	FANA	PETOULETTE	16/06/2019 11:03
1560675820	FANA	BOBO	16/06/2019 11:03
1560675840	ARIELLE	EWINE	16/06/2019 11:04
1560675860	FANA	BOBO	16/06/2019 11:04
1560675860	EWINE	FELIPE	16/06/2019 11:04
1560675920	BOBO	ATMOSPHERE	16/06/2019 11:05
1560675940	BOBO	ATMOSPHERE	16/06/2019 11:05
1560675960	BOBO	ATMOSPHERE	16/06/2019 11:06
1560675960	KALI	ATMOSPHERE	16/06/2019 11:06
1560676020	FANA	PETOULETTE	16/06/2019 11:07
1560676080	BOBO	ATMOSPHERE	16/06/2019 11:08
1560676100	FELIPE	ANGELE	16/06/2019 11:08
1560676120	BOBO	ATMOSPHERE	16/06/2019 11:08
1560676140	FELIPE	ANGELE	16/06/2019 11:09
1560676140	BOBO	ATMOSPHERE	16/06/2019 11:09
1560676160	BOBO	ATMOSPHERE	16/06/2019 11:09
1560676200	KALI	PIPO	16/06/2019 11:10
1560676220	KALI	PIPO	16/06/2019 11:10
1560676260	ARIELLE	ATMOSPHERE	16/06/2019 11:11
1560676460	ARIELLE	BOBO	16/06/2019 11:14
1560676620	FELIPE	ANGELE	16/06/2019 11:17
1560676640	FANA	FELIPE	16/06/2019 11:17
1560676640	FELIPE	ANGELE	16/06/2019 11:17
1560676660	FANA	EWINE	16/06/2019 11:17
1560676680	FANA	EWINE	16/06/2019 11:18
1560676700	FANA	EWINE	16/06/2019 11:18
1560676700	PETOULETTE	HARLEM	16/06/2019 11:18
1560676720	FANA	EWINE	16/06/2019 11:18
1560676740	FANA	EWINE	16/06/2019 11:19
1560676760	FANA	EWINE	16/06/2019 11:19
1560676820	FANA	EWINE	16/06/2019 11:20
1560676880	KALI	PIPO	16/06/2019 11:21
1560676940	FANA	FEYA	16/06/2019 11:22
1560676960	FANA	FEYA	16/06/2019 11:22
1560676960	FELIPE	ANGELE	16/06/2019 11:22
1560677000	FANA	FEYA	16/06/2019 11:23
1560677020	FANA	FEYA	16/06/2019 11:23
1560677040	PETOULETTE	ANGELE	16/06/2019 11:24
1560677040	FANA	FEYA	16/06/2019 11:24
1560677060	FANA	FEYA	16/06/2019 11:24
1560677080	FANA	FEYA	16/06/2019 11:24
1560677100	EWINE	PETOULETTE	16/06/2019 11:25
1560677120	FANA	FEYA	16/06/2019 11:25
1560677140	FANA	FEYA	16/06/2019 11:25
1560677140	FELIPE	ANGELE	16/06/2019 11:25
1560677140	HARLEM	ANGELE	16/06/2019 11:25
1560677200	KALI	PIPO	16/06/2019 11:26
1560677200	FANA	EWINE	16/06/2019 11:26
1560677220	KALI	PIPO	16/06/2019 11:27
1560677220	FANA	EWINE	16/06/2019 11:27
1560677220	FELIPE	HARLEM	16/06/2019 11:27
1560677240	KALI	PIPO	16/06/2019 11:27
1560677340	FELIPE	ANGELE	16/06/2019 11:29
1560677360	FELIPE	ANGELE	16/06/2019 11:29
1560677660	KALI	PIPO	16/06/2019 11:34
1560677660	FEYA	FELIPE	16/06/2019 11:34
1560677680	KALI	PIPO	16/06/2019 11:34
1560677700	KALI	PIPO	16/06/2019 11:35
1560677720	KALI	PIPO	16/06/2019 11:35
1560677740	KALI	PIPO	16/06/2019 11:35
1560677760	KALI	PIPO	16/06/2019 11:36
1560677780	KALI	PIPO	16/06/2019 11:36
1560677900	EWINE	HARLEM	16/06/2019 11:38
1560677920	EWINE	HARLEM	16/06/2019 11:38
1560677940	FELIPE	ANGELE	16/06/2019 11:39
1560677960	FELIPE	ANGELE	16/06/2019 11:39
1560677980	FELIPE	ANGELE	16/06/2019 11:39
1560678080	EWINE	BOBO	16/06/2019 11:41
1560678100	KALI	PIPO	16/06/2019 11:41
1560678120	FANA	ANGELE	16/06/2019 11:42
1560678240	FANA	ANGELE	16/06/2019 11:44
1560678280	FANA	ANGELE	16/06/2019 11:44
1560678280	ARIELLE	FELIPE	16/06/2019 11:44
1560678280	ARIELLE	ANGELE	16/06/2019 11:44
1560678340	BOBO	ANGELE	16/06/2019 11:45
1560678360	EWINE	HARLEM	16/06/2019 11:46
1560678420	ARIELLE	FEYA	16/06/2019 11:47
1560678440	FEYA	ANGELE	16/06/2019 11:47
1560678500	ARIELLE	PETOULETTE	16/06/2019 11:48
1560678540	FANA	EWINE	16/06/2019 11:49
1560678640	EWINE	FELIPE	16/06/2019 11:50
1560678640	FELIPE	ANGELE	16/06/2019 11:50
1560678660	FANA	EWINE	16/06/2019 11:51
1560678660	FANA	FEYA	16/06/2019 11:51
1560678680	KALI	PIPO	16/06/2019 11:51
1560678680	ARIELLE	FEYA	16/06/2019 11:51
1560678720	FANA	ATMOSPHERE	16/06/2019 11:52
1560678740	BOBO	ANGELE	16/06/2019 11:52
1560678740	FELIPE	ANGELE	16/06/2019 11:52
1560678760	FANA	EWINE	16/06/2019 11:52
1560678760	ARIELLE	BOBO	16/06/2019 11:52
1560678800	FANA	FELIPE	16/06/2019 11:53
1560678820	ARIELLE	ATMOSPHERE	16/06/2019 11:53
1560678840	ATMOSPHERE	HARLEM	16/06/2019 11:54
1560678860	ATMOSPHERE	HARLEM	16/06/2019 11:54
1560678900	BOBO	HARLEM	16/06/2019 11:55
1560678980	KALI	EWINE	16/06/2019 11:56
1560679060	FEYA	PETOULETTE	16/06/2019 11:57
1560679140	FANA	FEYA	16/06/2019 11:59
1560679220	FANA	FEYA	16/06/2019 12:00
1560679240	KALI	ATMOSPHERE	16/06/2019 12:00
1560679320	KALI	PIPO	16/06/2019 12:02
1560679320	ARIELLE	FANA	16/06/2019 12:02
1560679380	FANA	FEYA	16/06/2019 12:03
1560679560	KALI	PETOULETTE	16/06/2019 12:06
1560679580	KALI	PETOULETTE	16/06/2019 12:06
1560679640	KALI	PIPO	16/06/2019 12:07
1560679680	KALI	PIPO	16/06/2019 12:08
1560679820	KALI	PIPO	16/06/2019 12:10
1560679840	KALI	PIPO	16/06/2019 12:10
1560680080	PETOULETTE	HARLEM	16/06/2019 12:14
1560680280	FANA	FELIPE	16/06/2019 12:18
1560680300	FANA	FELIPE	16/06/2019 12:18
1560680320	ARIELLE	ATMOSPHERE	16/06/2019 12:18
1560680320	FANA	FELIPE	16/06/2019 12:18
1560680340	FANA	FELIPE	16/06/2019 12:19
1560680360	FANA	FELIPE	16/06/2019 12:19
1560680360	ARIELLE	BOBO	16/06/2019 12:19
1560680380	FELIPE	ANGELE	16/06/2019 12:19
1560680380	FANA	FELIPE	16/06/2019 12:19
1560680380	FEYA	FELIPE	16/06/2019 12:19
1560680380	ARIELLE	BOBO	16/06/2019 12:19
1560680540	FANA	FELIPE	16/06/2019 12:22
1560680560	FANA	FELIPE	16/06/2019 12:22
1560680580	FANA	FELIPE	16/06/2019 12:23
1560680620	FANA	FELIPE	16/06/2019 12:23
1560680640	FANA	FELIPE	16/06/2019 12:24
1560680720	FANA	FELIPE	16/06/2019 12:25
1560680740	EWINE	FEYA	16/06/2019 12:25
1560680760	EWINE	FEYA	16/06/2019 12:26
1560680760	FANA	FELIPE	16/06/2019 12:26
1560680780	FANA	FELIPE	16/06/2019 12:26
1560680800	FANA	FELIPE	16/06/2019 12:26
1560680820	FANA	FELIPE	16/06/2019 12:27
1560680940	KALI	PETOULETTE	16/06/2019 12:29
1560681000	EWINE	HARLEM	16/06/2019 12:30
1560681100	BOBO	PIPO	16/06/2019 12:31
1560681100	PETOULETTE	ANGELE	16/06/2019 12:31
1560681200	FELIPE	ANGELE	16/06/2019 12:33
1560681340	FELIPE	HARLEM	16/06/2019 12:35
1560681400	FELIPE	HARLEM	16/06/2019 12:36
1560681460	FELIPE	HARLEM	16/06/2019 12:37
1560681580	FELIPE	HARLEM	16/06/2019 12:39
1560681600	FELIPE	HARLEM	16/06/2019 12:40
1560681660	EWINE	BOBO	16/06/2019 12:41
1560681680	FANA	FEYA	16/06/2019 12:41
1560681680	EWINE	BOBO	16/06/2019 12:41
1560681700	FANA	ATMOSPHERE	16/06/2019 12:41
1560681820	FANA	FEYA	16/06/2019 12:43
1560681920	KALI	PIPO	16/06/2019 12:45
1560682320	KALI	PIPO	16/06/2019 12:52
1560682580	FELIPE	ANGELE	16/06/2019 12:56
1560682620	BOBO	PETOULETTE	16/06/2019 12:57
1560682640	BOBO	PETOULETTE	16/06/2019 12:57
1560682660	BOBO	PETOULETTE	16/06/2019 12:57
1560682920	EWINE	FELIPE	16/06/2019 13:02
1560683040	EWINE	FELIPE	16/06/2019 13:04
1560683180	FELIPE	ANGELE	16/06/2019 13:06
1560683200	FANA	EWINE	16/06/2019 13:06
1560683220	FANA	EWINE	16/06/2019 13:07
1560683240	FANA	EWINE	16/06/2019 13:07
1560683280	FANA	EWINE	16/06/2019 13:08
1560683300	FANA	EWINE	16/06/2019 13:08
1560683320	FANA	EWINE	16/06/2019 13:08
1560683320	FELIPE	ANGELE	16/06/2019 13:08
1560683340	FANA	EWINE	16/06/2019 13:09
1560683340	FELIPE	ANGELE	16/06/2019 13:09
1560683360	FANA	EWINE	16/06/2019 13:09
1560683360	FELIPE	ANGELE	16/06/2019 13:09
1560683380	FELIPE	ANGELE	16/06/2019 13:09
1560683380	FANA	EWINE	16/06/2019 13:09
1560683400	FANA	EWINE	16/06/2019 13:10
1560683440	FANA	EWINE	16/06/2019 13:10
1560683580	KALI	PIPO	16/06/2019 13:13
1560683600	KALI	EWINE	16/06/2019 13:13
1560683600	EWINE	ATMOSPHERE	16/06/2019 13:13
1560683700	FELIPE	ANGELE	16/06/2019 13:15
1560683720	FELIPE	ANGELE	16/06/2019 13:15
1560683740	PETOULETTE	PIPO	16/06/2019 13:15
1560683740	FELIPE	ANGELE	16/06/2019 13:15
1560683760	PETOULETTE	PIPO	16/06/2019 13:16
1560683760	FELIPE	ANGELE	16/06/2019 13:16
1560683840	FANA	FEYA	16/06/2019 13:17
1560683860	FELIPE	ANGELE	16/06/2019 13:17
1560683880	FELIPE	ANGELE	16/06/2019 13:18
1560683920	FELIPE	ANGELE	16/06/2019 13:18
1560683960	BOBO	ATMOSPHERE	16/06/2019 13:19
1560683980	BOBO	ATMOSPHERE	16/06/2019 13:19
1560684000	FELIPE	ANGELE	16/06/2019 13:20
1560684000	BOBO	ATMOSPHERE	16/06/2019 13:20
1560684020	FELIPE	ANGELE	16/06/2019 13:20
1560684060	BOBO	ATMOSPHERE	16/06/2019 13:21
1560684120	BOBO	ATMOSPHERE	16/06/2019 13:22
1560684120	FELIPE	ANGELE	16/06/2019 13:22
1560684140	BOBO	ATMOSPHERE	16/06/2019 13:22
1560684180	FELIPE	ANGELE	16/06/2019 13:23
1560684200	FELIPE	ANGELE	16/06/2019 13:23
1560684220	FELIPE	ANGELE	16/06/2019 13:23
1560684240	FELIPE	ANGELE	16/06/2019 13:24
1560684260	FELIPE	ANGELE	16/06/2019 13:24
1560684300	EWINE	ANGELE	16/06/2019 13:25
1560684340	EWINE	ANGELE	16/06/2019 13:25
1560684380	EWINE	ANGELE	16/06/2019 13:26
1560684380	EWINE	FELIPE	16/06/2019 13:26
1560684380	FANA	FEYA	16/06/2019 13:26
1560684400	EWINE	ANGELE	16/06/2019 13:26
1560684400	FEYA	HARLEM	16/06/2019 13:26
1560684400	EWINE	FELIPE	16/06/2019 13:26
1560684420	EWINE	ANGELE	16/06/2019 13:27
1560684440	EWINE	ANGELE	16/06/2019 13:27
1560684460	EWINE	ANGELE	16/06/2019 13:27
1560684480	FANA	EWINE	16/06/2019 13:28
1560684500	FANA	EWINE	16/06/2019 13:28
1560684520	FANA	EWINE	16/06/2019 13:28
1560684540	EWINE	ANGELE	16/06/2019 13:29
1560684540	FANA	ANGELE	16/06/2019 13:29
1560684540	FANA	EWINE	16/06/2019 13:29
1560684560	FANA	ANGELE	16/06/2019 13:29
1560684560	EWINE	ANGELE	16/06/2019 13:29
1560684600	EWINE	ANGELE	16/06/2019 13:30
1560684600	FANA	ANGELE	16/06/2019 13:30
1560684620	EWINE	ANGELE	16/06/2019 13:30
1560684620	EWINE	BOBO	16/06/2019 13:30
1560684620	EWINE	FELIPE	16/06/2019 13:30
1560684640	EWINE	ANGELE	16/06/2019 13:30
1560684700	FANA	EWINE	16/06/2019 13:31
1560684780	FANA	EWINE	16/06/2019 13:33
1560684780	EWINE	FELIPE	16/06/2019 13:33
1560684800	FANA	EWINE	16/06/2019 13:33
1560684820	FANA	EWINE	16/06/2019 13:33
1560684840	FANA	EWINE	16/06/2019 13:34
1560684860	FANA	EWINE	16/06/2019 13:34
1560685060	FANA	PETOULETTE	16/06/2019 13:37
1560685100	FANA	PETOULETTE	16/06/2019 13:38
1560685120	FANA	PETOULETTE	16/06/2019 13:38
1560685140	KALI	PIPO	16/06/2019 13:39
1560685140	FANA	PETOULETTE	16/06/2019 13:39
1560685180	FANA	PETOULETTE	16/06/2019 13:39
1560685200	FANA	PETOULETTE	16/06/2019 13:40
1560685200	KALI	PIPO	16/06/2019 13:40
1560685260	KALI	PIPO	16/06/2019 13:41
1560685260	EWINE	ANGELE	16/06/2019 13:41
1560685300	EWINE	ANGELE	16/06/2019 13:41
1560685320	EWINE	ANGELE	16/06/2019 13:42
1560685340	EWINE	ANGELE	16/06/2019 13:42
1560685360	EWINE	ANGELE	16/06/2019 13:42
1560685380	FANA	PETOULETTE	16/06/2019 13:43
1560685380	EWINE	ANGELE	16/06/2019 13:43
1560685400	EWINE	ANGELE	16/06/2019 13:43
1560685420	EWINE	ANGELE	16/06/2019 13:43
1560685440	FANA	PETOULETTE	16/06/2019 13:44
1560685440	KALI	PIPO	16/06/2019 13:44
1560685480	FANA	BOBO	16/06/2019 13:44
1560685520	FANA	PETOULETTE	16/06/2019 13:45
1560685520	FANA	HARLEM	16/06/2019 13:45
1560685640	FEYA	PETOULETTE	16/06/2019 13:47
1560685700	ARIELLE	ANGELE	16/06/2019 13:48
1560685700	FEYA	PETOULETTE	16/06/2019 13:48
1560685720	ARIELLE	ANGELE	16/06/2019 13:48
1560686000	FELIPE	HARLEM	16/06/2019 13:53
1560686000	ARIELLE	ANGELE	16/06/2019 13:53
1560686020	FELIPE	HARLEM	16/06/2019 13:53
1560686020	ARIELLE	ANGELE	16/06/2019 13:53
1560686040	FEYA	PETOULETTE	16/06/2019 13:54
1560686040	ARIELLE	ANGELE	16/06/2019 13:54
1560686060	ARIELLE	ANGELE	16/06/2019 13:54
1560686080	ARIELLE	ANGELE	16/06/2019 13:54
1560686100	EWINE	ANGELE	16/06/2019 13:55
1560686120	KALI	PIPO	16/06/2019 13:55
1560686140	EWINE	ANGELE	16/06/2019 13:55
1560686140	FANA	FEYA	16/06/2019 13:55
1560686160	EWINE	ANGELE	16/06/2019 13:56
1560686180	FANA	EWINE	16/06/2019 13:56
1560686180	EWINE	FEYA	16/06/2019 13:56
1560686180	ARIELLE	HARLEM	16/06/2019 13:56
1560686240	KALI	PIPO	16/06/2019 13:57
1560686240	PETOULETTE	ANGELE	16/06/2019 13:57
1560686280	EWINE	FELIPE	16/06/2019 13:58
1560686300	FANA	FELIPE	16/06/2019 13:58
1560686480	PETOULETTE	ANGELE	16/06/2019 14:01
1560686500	PETOULETTE	ANGELE	16/06/2019 14:01
1560686520	PETOULETTE	ANGELE	16/06/2019 14:02
1560686540	PETOULETTE	ANGELE	16/06/2019 14:02
1560686600	PETOULETTE	ANGELE	16/06/2019 14:03
1560686620	PETOULETTE	ANGELE	16/06/2019 14:03
1560686680	EWINE	PETOULETTE	16/06/2019 14:04
1560686760	FANA	EWINE	16/06/2019 14:06
1560686780	FANA	EWINE	16/06/2019 14:06
1560686820	ARIELLE	FELIPE	16/06/2019 14:07
1560686840	ARIELLE	FELIPE	16/06/2019 14:07
1560686860	ARIELLE	FANA	16/06/2019 14:07
1560686980	FELIPE	ANGELE	16/06/2019 14:09
1560687000	FELIPE	ANGELE	16/06/2019 14:10
1560687040	KALI	EWINE	16/06/2019 14:10
1560687060	EWINE	PIPO	16/06/2019 14:11
1560687080	HARLEM	ANGELE	16/06/2019 14:11
1560687100	BOBO	PETOULETTE	16/06/2019 14:11
1560687100	EWINE	FEYA	16/06/2019 14:11
1560687120	EWINE	FEYA	16/06/2019 14:12
1560687120	EWINE	ANGELE	16/06/2019 14:12
1560687140	FANA	FEYA	16/06/2019 14:12
1560687160	FANA	EWINE	16/06/2019 14:12
1560687260	FANA	EWINE	16/06/2019 14:14
1560687300	EWINE	BOBO	16/06/2019 14:15
1560687320	FANA	EWINE	16/06/2019 14:15
1560687320	EWINE	BOBO	16/06/2019 14:15
1560687340	FANA	EWINE	16/06/2019 14:15
1560687340	BOBO	PETOULETTE	16/06/2019 14:15
1560687340	FELIPE	ANGELE	16/06/2019 14:15
1560687340	ARIELLE	FEYA	16/06/2019 14:15
1560687360	FELIPE	ANGELE	16/06/2019 14:16
1560687360	FANA	EWINE	16/06/2019 14:16
1560687380	FANA	EWINE	16/06/2019 14:16
1560687380	KALI	ATMOSPHERE	16/06/2019 14:16
1560687380	FELIPE	ANGELE	16/06/2019 14:16
1560687400	EWINE	ANGELE	16/06/2019 14:16
1560687400	FELIPE	ANGELE	16/06/2019 14:16
1560687400	EWINE	FELIPE	16/06/2019 14:16
1560687420	FEYA	FELIPE	16/06/2019 14:17
1560687460	FELIPE	ANGELE	16/06/2019 14:17
1560687460	ATMOSPHERE	ANGELE	16/06/2019 14:17
1560687460	ARIELLE	FELIPE	16/06/2019 14:17
1560687480	FELIPE	ANGELE	16/06/2019 14:18
1560687520	FEYA	ATMOSPHERE	16/06/2019 14:18
1560687660	FEYA	FELIPE	16/06/2019 14:21
1560687660	EWINE	ANGELE	16/06/2019 14:21
1560687740	FEYA	PETOULETTE	16/06/2019 14:22
1560687760	FEYA	PETOULETTE	16/06/2019 14:22
1560687940	FELIPE	ANGELE	16/06/2019 14:25
1560687960	FEYA	PETOULETTE	16/06/2019 14:26
1560687980	FEYA	PETOULETTE	16/06/2019 14:26
1560688120	EWINE	BOBO	16/06/2019 14:28
1560688140	EWINE	PETOULETTE	16/06/2019 14:29
1560688220	FELIPE	ANGELE	16/06/2019 14:30
1560688260	FEYA	ANGELE	16/06/2019 14:31
1560688260	FELIPE	PETOULETTE	16/06/2019 14:31
1560688280	FEYA	ANGELE	16/06/2019 14:31
1560688340	FEYA	ANGELE	16/06/2019 14:32
1560688360	FELIPE	ANGELE	16/06/2019 14:32
1560688360	FEYA	ANGELE	16/06/2019 14:32
1560688380	FEYA	ANGELE	16/06/2019 14:33
1560688380	FELIPE	ANGELE	16/06/2019 14:33
1560688400	FEYA	ANGELE	16/06/2019 14:33
1560688420	FELIPE	ANGELE	16/06/2019 14:33
1560688420	FEYA	ANGELE	16/06/2019 14:33
1560688440	EWINE	ANGELE	16/06/2019 14:34
1560688440	FEYA	ANGELE	16/06/2019 14:34
1560688440	FELIPE	ANGELE	16/06/2019 14:34
1560688480	EWINE	ANGELE	16/06/2019 14:34
1560688480	EWINE	FELIPE	16/06/2019 14:34
1560688500	EWINE	ANGELE	16/06/2019 14:35
1560688520	EWINE	ANGELE	16/06/2019 14:35
1560688540	EWINE	ANGELE	16/06/2019 14:35
1560688560	EWINE	ANGELE	16/06/2019 14:36
1560688580	EWINE	FELIPE	16/06/2019 14:36
1560688580	FEYA	ANGELE	16/06/2019 14:36
1560688580	EWINE	ANGELE	16/06/2019 14:36
1560688600	EWINE	ANGELE	16/06/2019 14:36
1560688600	FEYA	ANGELE	16/06/2019 14:36
1560688600	EWINE	FEYA	16/06/2019 14:36
1560688620	EWINE	FEYA	16/06/2019 14:37
1560688620	FELIPE	ANGELE	16/06/2019 14:37
1560688620	FEYA	ANGELE	16/06/2019 14:37
1560688620	EWINE	ANGELE	16/06/2019 14:37
1560688640	EWINE	FEYA	16/06/2019 14:37
1560688640	FEYA	ANGELE	16/06/2019 14:37
1560688640	EWINE	ANGELE	16/06/2019 14:37
1560688660	EWINE	ANGELE	16/06/2019 14:37
1560688660	FEYA	ANGELE	16/06/2019 14:37
1560688660	EWINE	FEYA	16/06/2019 14:37
1560688680	EWINE	ANGELE	16/06/2019 14:38
1560688680	FEYA	ANGELE	16/06/2019 14:38
1560688700	EWINE	ANGELE	16/06/2019 14:38
1560688720	EWINE	ANGELE	16/06/2019 14:38
1560688720	FELIPE	ANGELE	16/06/2019 14:38
1560688740	EWINE	FELIPE	16/06/2019 14:39
1560688740	EWINE	ANGELE	16/06/2019 14:39
1560688840	FELIPE	ANGELE	16/06/2019 14:40
1560688860	FELIPE	ANGELE	16/06/2019 14:41
1560688880	EWINE	ANGELE	16/06/2019 14:41
1560688880	FELIPE	ANGELE	16/06/2019 14:41
1560688900	KALI	PIPO	16/06/2019 14:41
1560688920	KALI	PIPO	16/06/2019 14:42
1560688940	KALI	PIPO	16/06/2019 14:42
1560688940	EWINE	FELIPE	16/06/2019 14:42
1560688940	EWINE	ANGELE	16/06/2019 14:42
1560688960	EWINE	ANGELE	16/06/2019 14:42
1560688960	FANA	PETOULETTE	16/06/2019 14:42
1560688960	KALI	PIPO	16/06/2019 14:42
1560688980	KALI	PIPO	16/06/2019 14:43
1560689000	KALI	PIPO	16/06/2019 14:43
1560689000	FELIPE	ANGELE	16/06/2019 14:43
1560689020	KALI	PIPO	16/06/2019 14:43
1560689040	KALI	PIPO	16/06/2019 14:44
1560689060	FELIPE	ANGELE	16/06/2019 14:44
1560689100	EWINE	ANGELE	16/06/2019 14:45
1560689120	FANA	PETOULETTE	16/06/2019 14:45
1560689140	EWINE	HARLEM	16/06/2019 14:45
1560689160	EWINE	HARLEM	16/06/2019 14:46
1560689180	HARLEM	ANGELE	16/06/2019 14:46
1560689200	FANA	EWINE	16/06/2019 14:46
1560689200	EWINE	PETOULETTE	16/06/2019 14:46
1560689200	BOBO	FEYA	16/06/2019 14:46
1560689280	HARLEM	ANGELE	16/06/2019 14:48
1560689340	FELIPE	HARLEM	16/06/2019 14:49
1560689380	FANA	HARLEM	16/06/2019 14:49
1560689440	FELIPE	HARLEM	16/06/2019 14:50
1560689540	EWINE	ANGELE	16/06/2019 14:52
1560689560	EWINE	ANGELE	16/06/2019 14:52
1560689580	EWINE	ANGELE	16/06/2019 14:53
1560689600	EWINE	ANGELE	16/06/2019 14:53
1560689620	EWINE	ANGELE	16/06/2019 14:53
1560689640	EWINE	ANGELE	16/06/2019 14:54
1560689660	EWINE	ANGELE	16/06/2019 14:54
1560689660	EWINE	PIPO	16/06/2019 14:54
1560689800	FANA	FELIPE	16/06/2019 14:56
1560689820	FANA	FELIPE	16/06/2019 14:57
1560689860	FANA	ANGELE	16/06/2019 14:57
1560689880	FANA	ANGELE	16/06/2019 14:58
1560689900	EWINE	PETOULETTE	16/06/2019 14:58
1560689900	FANA	ANGELE	16/06/2019 14:58
1560689920	EWINE	PETOULETTE	16/06/2019 14:58
1560689920	FANA	ANGELE	16/06/2019 14:58
1560689940	KALI	PIPO	16/06/2019 14:59
1560689940	EWINE	PETOULETTE	16/06/2019 14:59
1560689940	FANA	ANGELE	16/06/2019 14:59
1560689960	KALI	PIPO	16/06/2019 14:59
1560689960	EWINE	PETOULETTE	16/06/2019 14:59
1560689980	KALI	PIPO	16/06/2019 14:59
1560689980	EWINE	PETOULETTE	16/06/2019 14:59
1560690000	KALI	PIPO	16/06/2019 15:00
1560690000	EWINE	PETOULETTE	16/06/2019 15:00
1560690000	FANA	FELIPE	16/06/2019 15:00
